cls,kind,file,line,seconds,direct,callee,enclosing,failing_verdict
A,subprocess timeout=,plugin/programs/design_one_shot_runner.py,15987,budget,call-through,_run,step_final_audit,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/deterministic_emit_chain.py,468,timeout,call-through,emit_block_report,emit_would_be_blocked,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/die_density_fill_gen.py,211,timeout,call-through,runner.run,measure,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/die_density_fill_gen.py,238,timeout,call-through,runner.run,census,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/die_density_fill_gen.py,276,timeout,call-through,runner.run_argv,sibling_passes,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/die_density_fill_gen.py,442,timeout,call-through,runner.run,run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/die_finishing_gen.py,502,120,call-through,runner.run_argv,_read_remote,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/die_finishing_gen.py,533,60,call-through,runner.run_argv,derive_tech,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/die_finishing_gen.py,1036,3600,call-through,runner.run_argv,run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/die_finishing_gen.py,1064,1800,call-through,runner.run,run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/digital_hardmacro_gen.py,590,60,call-through,self.sh,has_magic,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/digital_hardmacro_gen.py,600,60,call-through,self.sh,magic_version,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/digital_hardmacro_gen.py,602,60,call-through,_sh,magic_version,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/digital_hardmacro_gen.py,615,60,call-through,self.sh,_ls,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/digital_hardmacro_gen.py,644,60,call-through,_sh,open,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/digital_hardmacro_gen.py,660,300,call-through,_sh,put,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/digital_hardmacro_gen.py,680,300,call-through,_sh,get,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/digital_hardmacro_gen.py,686,timeout,call-through,_sh,sh,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/digital_hardmacro_gen.py,702,60,call-through,_sh,close,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/digital_hardmacro_gen.py,864,timeout_s,call-through,site.sh,_write_lef_in_container,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/doc_extract.py,66,120,yes,subprocess.run,extract_pdf,handler records a FAILING verdict
A,subprocess timeout=,plugin/programs/doc_table_row_placement_check.py,146,300,yes,subprocess.run,tracked_markdown,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/dual_track_select.py,147,"min(timeout, 120)",call-through,_elaborates,select,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/dynamic_ir_vectored_emit.py,584,1800,yes,subprocess.run,emit,handler records a FAILING verdict
A,except Timeout,plugin/programs/dynamic_ir_vectored_emit.py,588,(handler),handler,"(subprocess.TimeoutExpired, FileNotFoundError, OSError)",emit,"payload = {""status"": ""ERROR_TOOL"", ""dynamic_ir_report_emitted"": False, ""reason"": f""openroad run failed: {e}""} out_json.write_text(json.dumps(payload, indent=2) + ""\n"") return 1, payload"
A,subprocess timeout=,plugin/programs/eda_image_preflight.py,100,300,yes,subprocess.run,probe_image,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/eda_image_preflight.py,361,60,yes,subprocess.run,_image_pullable,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/evidence_citation_resolves_check.py,908,None if semantic else 60,call-through,_corpus.not_a_checkout_reason,main,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/fastercap_extract.py,1006,a.timeout if a.timeout != 600 else 180,call-through,extract_whole_design,_main,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/fastercap_extract.py,1017,a.timeout,call-through,extract,_main,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/fault_atpg_run.py,1334,120,call-through,_run_docker,_fault_supports_transition,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/fault_atpg_run.py,1560,t,call-through,_run_docker,run_fault,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/fault_atpg_run.py,1632,120,call-through,_run_docker,run_fault,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/fault_atpg_run.py,1813,_atpg_wall,call-through,_run_docker,run_fault,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/fault_scan_chain_insert.py,575,t,call-through,_fatpg._run_docker,run_chain,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/fault_scan_chain_insert.py,654,timeout,call-through,_fatpg._run_docker,run_chain,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/fault_scan_chain_insert.py,918,args.timeout,call-through,run_chain,main,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/final_report_generate.py,1722,audit_timeout_s,call-through,_run_audit,_render,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/flow_compliance_check.py,3124,gate_budget,yes,subprocess.run,__check_program_exit_zero,handler records a FAILING verdict
A,except Timeout,plugin/programs/flow_compliance_check.py,3168,(handler),handler,subprocess.TimeoutExpired,__check_program_exit_zero,"return False, (f""program TIMED OUT after {gate_budget}s — timeout "" f""is NOT a verdict (INCONCLUSIVE; raise "" f""{_pl.GATE_TIMEOUT_ENV} to extend): {cmd_str}"")"
A,subprocess timeout=,plugin/programs/flow_compliance_check.py,3841,60,yes,subprocess.run,_run_yosys_gates,handler records a FAILING verdict
A,except Timeout,plugin/programs/flow_compliance_check.py,3846,(handler),handler,subprocess.TimeoutExpired,_run_yosys_gates,"return False, [ f""FAIL: yosys_hilomap_required_check timed out on "" f""{ys_rel} — cannot verify techmap→hilomap→write_verilog "" f""ordering, so PnR is unsafe. Re-run the check manually."" ]"
A,subprocess timeout=,plugin/programs/flow_compliance_check.py,3877,60,yes,subprocess.run,_run_yosys_gates,handler records a FAILING verdict
A,except Timeout,plugin/programs/flow_compliance_check.py,3882,(handler),handler,subprocess.TimeoutExpired,_run_yosys_gates,"reasons.append( f""FAIL: yosys_script_template_check timed out on "" f""{ys_rel} — cannot verify -sv/-flatten/hilomap are "" f""present; treat as fail for strict gating."" )"
A,subprocess timeout=,plugin/programs/flow_compliance_check.py,7324,60,yes,subprocess.run,_run_structural_rtl_gates,handler records a FAILING verdict
A,except Timeout,plugin/programs/flow_compliance_check.py,7331,(handler),handler,subprocess.TimeoutExpired,_run_structural_rtl_gates,"return _p0_gate_record(gate_name, ""FAIL"", ""timed out"", {""timeout_s"": 60})"
A,subprocess timeout=,plugin/programs/flow_compliance_check.py,7607,30,yes,subprocess.run,_program_accepts_flag,handler records a FAILING verdict
A,subprocess timeout=,plugin/programs/fmeda_fault_injection_coverage.py,1234,args.timeout,call-through,run_injection_iverilog,run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/formal_property_run.py,1514,args.timeout,yes,run,main,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/fresh_agent_rtl_bug_density_metric.py,78,30,yes,subprocess.run,_git,handler records a FAILING verdict
A,except Timeout,plugin/programs/fresh_agent_rtl_bug_density_metric.py,82,(handler),handler,"(FileNotFoundError, subprocess.TimeoutExpired)",_git,"return 1, str(exc)"
A,subprocess timeout=,plugin/programs/gate_discloses_denominator_check.py,695,timeout,call-through,audit_ci,audit,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/gate_discloses_denominator_check.py,1116,a.timeout,call-through,audit_project_gates,_main_project_population,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/gate_discloses_denominator_check.py,1206,a.timeout,call-through,audit_ci,main,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/gate_host_independence_check.py,467,timeout,yes,subprocess.run,_run_gate,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/gate_host_independence_check.py,536,120,yes,subprocess.run,_unregister_worktree,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/gate_host_independence_check.py,546,120,yes,subprocess.run,_unregister_worktree,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/gate_host_independence_check.py,548,120,yes,subprocess.run,_unregister_worktree,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/gate_host_independence_check.py,562,120,yes,subprocess.run,_release_scratch,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/gate_host_independence_check.py,641,120,yes,subprocess.run,sweep_abandoned_scratch,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/gate_host_independence_check.py,876,120,yes,subprocess.run,_repair_checkout,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/gate_host_independence_check.py,986,timeout,yes,subprocess.run,audit,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/gate_red_since_check.py,401,60,yes,subprocess.run,load_ledger_from_ref,handler records a FAILING verdict
A,subprocess timeout=,plugin/programs/gatekeeper_review.py,1545,stall_grace,call-through,?,repo_hygiene_gate,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/gds_antenna_deck_check.py,204,1800,call-through,runner.run,run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/general_precheck.py,920,args.timeout,call-through,evaluate,main,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/generated_artifact_conflict_resolve.py,240,SUBPROCESS_TIMEOUT_S,yes,subprocess.run,_git,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/handoff_bundle_check.py,333,60,yes,subprocess.run,_git_apply_check,handler records a FAILING verdict
A,except Timeout,plugin/programs/handoff_bundle_check.py,338,(handler),handler,subprocess.TimeoutExpired,_git_apply_check,"return False, ""`git apply --check` timed out"""
A,subprocess timeout=,plugin/programs/image_gated_verification_check.py,144,timeout,yes,subprocess.run,image_is_readable,handler records a FAILING verdict
A,except Timeout,plugin/programs/image_gated_verification_check.py,155,(handler),handler,subprocess.TimeoutExpired,image_is_readable,"return False, f""reading {_PROBE_PATH} out of {image} timed out at {timeout}s"""
A,subprocess timeout=,plugin/programs/input_doc_pdk_claim_vs_installed_pdk_check.py,761,_CONTAINER_DEADLINE_S,call-through,?,_docker_exec,handler records a FAILING verdict
A,subprocess timeout=,plugin/programs/ip_catalog_reproduce_pull.py,46,120,yes,subprocess.run,_git_clone_shallow,handler records a FAILING verdict
A,subprocess timeout=,plugin/programs/ip_catalog_upstream_audit.py,318,120,yes,subprocess.run,audit_upstream,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/l4_systemrdl_export.py,1433,None,call-through,_corpus_location.not_a_checkout_reason,_l4_documents,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/l4_systemrdl_export.py,1437,None if semantic_strict else 180,call-through,_published_tree.published_paths,_l4_documents,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/landing_is_one_commit_check.py,83,120,yes,subprocess.run,_git,handler records a FAILING verdict
A,subprocess timeout=,plugin/programs/landing_noop_verdict_check.py,120,300,yes,subprocess.run,_git,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/landing_pytest_runtime_preflight.py,114,300,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/landing_worktree_is_clean_check.py,134,120,yes,subprocess.run,_git,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
