path	verdict	evidence
/home/reyerchu/wt_jd9_content	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 0d7b6428a80, whose plugin manifest is byte-identical to the one on disk. 2 of the 3 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/flow_compliance_check.py) = 1f196be20842a53d5ebb87e481955dd1042762db6d648329cf5e5ebbd64cad2c here, 181e2fd17aa5ec0aa811252d5e89767ebc62b055c8dcea4a4ed6451b8179b38f on main (+7/-228 lines vs main); that file is python, 12792 lines — flow_compliance_check.py — Strict Vibe-IC phase 2+3 gate (40 main-track [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 0d7b6428a80; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/home/reyerchu/wt_jd9_redden	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 2c15de2570a, whose plugin manifest is byte-identical to the one on disk. 11 of the 12 file(s) it changed hold bytes main does not have. sha256(docs/INSTALL.md) = 190a14e7030136ace7e958f2c428fe09f055b17bf591c046616bb9e6cf46be71 here, 620080d49914cc52190459af14d71c71454cf2bfb2ac32f9711aed9df9fcb2df on main (+4/-10 lines vs main); that file is markdown, 117 lines — vibe-ic — Install & First Run (single source of truth) [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 2c15de2570a; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/home/reyerchu/wt_k_d1	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 116bcb5a82e, whose plugin manifest is byte-identical to the one on disk. 5 of the 5 file(s) it changed hold bytes main does not have. sha256(tools/gatekeeper-land.sh) = 60555a76b8f6799faebb9e7aad7e19d70543efe8f2972ab05ea4a1843c19e426 here, 6f771cc98d2a907b6b6fe81070cbaace2def23aea8e91b323465eb69a3c4c2a9 on main (+221/-814 lines vs main); that file is shell, 961 lines — gatekeeper-land.sh — everything `gatekeeper-ci.yml` and `ci.yml` would have run, [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 116bcb5a82e; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/home/reyerchu/wt_k_s3d2	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 116bcb5a82e, whose plugin manifest is byte-identical to the one on disk. 5 of the 5 file(s) it changed hold bytes main does not have. sha256(tools/gatekeeper-land.sh) = b92a4754beffa4e4affd708e4f6a39907f5cf908200936ab3b8be90b4e31c742 here, 6f771cc98d2a907b6b6fe81070cbaace2def23aea8e91b323465eb69a3c4c2a9 on main (+222/-813 lines vs main); that file is shell, 963 lines — gatekeeper-land.sh — everything `gatekeeper-ci.yml` and `ci.yml` would have run, [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 116bcb5a82e; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/home/reyerchu/wt_track1b_arm2	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit f6b0e77dd81, whose plugin manifest is byte-identical to the one on disk. 4 of the 4 file(s) it changed hold bytes main does not have. sha256(tools/gatekeeper-land.sh) = 9c199b68d40685f8c9758a86084256b1264e018d0d50d2654ff4f7e596c3581c here, 6f771cc98d2a907b6b6fe81070cbaace2def23aea8e91b323465eb69a3c4c2a9 on main (+126/-842 lines vs main); that file is shell, 838 lines — gatekeeper-land.sh — everything `gatekeeper-ci.yml` and `ci.yml` would have run, [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base f6b0e77dd81; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/home/reyerchu/wt_w1_tapeout	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 2c15de2570a, whose plugin manifest is byte-identical to the one on disk. 18 of the 19 file(s) it changed hold bytes main does not have. sha256(docs/INSTALL.md) = 190a14e7030136ace7e958f2c428fe09f055b17bf591c046616bb9e6cf46be71 here, 620080d49914cc52190459af14d71c71454cf2bfb2ac32f9711aed9df9fcb2df on main (+4/-10 lines vs main); that file is markdown, 117 lines — vibe-ic — Install & First Run (single source of truth) [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 2c15de2570a; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/adv/patched	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit f6b0e77dd81, whose plugin manifest is byte-identical to the one on disk. 2 of the 2 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/checker_execution_wiring_audit.py) = ebdf6d37471e19ca374dee1d9dfd22af08187fc63cb35ffb089f2af34b562bbb here, 396342e59c0c9398213b41ea797b78a692288d4c9cebdba789243ff2ec346672 on main (+142/-503 lines vs main); that file is python, 881 lines — checker_execution_wiring_audit.py — a checker only its own TEST runs has [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base f6b0e77dd81; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/atk_new	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 116bcb5a82e, whose plugin manifest is byte-identical to the one on disk. 4 of the 4 file(s) it changed hold bytes main does not have. sha256(tools/gatekeeper-land.sh) = 6dcfd88f5ceab41369c7856d28e3352c40634310f29db99c1a4f35a4ac717d6a here, 6f771cc98d2a907b6b6fe81070cbaace2def23aea8e91b323465eb69a3c4c2a9 on main (+140/-841 lines vs main); that file is shell, 853 lines — gatekeeper-land.sh — everything `gatekeeper-ci.yml` and `ci.yml` would have run, [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 116bcb5a82e; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/0fec7fa7-a2c8-4467-b860-55a1ad1c3d87/scratchpad/at	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 75776dbbbdd, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/vendored_attribution_retained_check.py) = 0b6f95f33e11208f944477233819a048153aa0a423888a7c652ec3f8ed51241f here, 0908eaa772aa0b0891bd63295bc74075750165fe3f7437e4977a2c76d6e6c470 on main (+21/-257 lines vs main); that file is python, 220 lines — vendored_attribution_retained_check.py — third-party source that SHIPS must [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 75776dbbbdd; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/0fec7fa7-a2c8-4467-b860-55a1ad1c3d87/scratchpad/b8	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 17 of the 23 file(s) it changed hold bytes main does not have. sha256(benchmark-data/ic/spm/SOURCE_MANIFEST.md) = f0ce5b3b1c3e876cdf6e2952a9e08ef6896637b162c274e7b31a7e18d2df217e here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 39 lines — SOURCE_MANIFEST — spm [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/0fec7fa7-a2c8-4467-b860-55a1ad1c3d87/scratchpad/b9	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 18 of the 24 file(s) it changed hold bytes main does not have. sha256(benchmark-data/ic/spm/SOURCE_MANIFEST.md) = f0ce5b3b1c3e876cdf6e2952a9e08ef6896637b162c274e7b31a7e18d2df217e here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 39 lines — SOURCE_MANIFEST — spm [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/0fec7fa7-a2c8-4467-b860-55a1ad1c3d87/scratchpad/batch	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 32 of the 48 file(s) it changed hold bytes main does not have. sha256(benchmark-data/ic/spm/SOURCE_MANIFEST.md) = f0ce5b3b1c3e876cdf6e2952a9e08ef6896637b162c274e7b31a7e18d2df217e here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 39 lines — SOURCE_MANIFEST — spm [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/0fec7fa7-a2c8-4467-b860-55a1ad1c3d87/scratchpad/big	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 764fea6df45, whose plugin manifest is byte-identical to the one on disk. 2 of the 2 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/benchmark_evidence_publish.py) = f8538ab3a578c517ffd1fab2681bf89cf6a93663b983c5472810a17231a98f62 here, b46e9f0989dc6e6fcd64a947c4c66c68e8a73162795a9a6f6939dd1955dc8f72 on main (+1/-93 lines vs main); that file is python, 1812 lines — benchmark_evidence_publish.py — stage a CONVERGED (IC × PDK) run's evidence [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 764fea6df45; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
